Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
bebek-8.jpg_flip,bebek,862.6171875000001,1705.0,1244.12109375,1703.0,0.9867342726370991,0.9737797188816781,0.9808673285493495,0.9738104758096762,3.3828125000000004,6.686274509803921,4.87890625,6.67843137254902,0.1736818157072317,0.19354729793252745,0.18972507132883265,0.19348592146604862,0.9369093894738503,0.9300260020655706,0.9313632427422371,0.9300551474523818,0.9679407985377257,0.9643785574480441,0.9650716257056972,0.964393668297538,0.7346848964046991,0.4099867237250696,0.6163421164782981,0.41067882140984957
bebek-8.jpg_rot,bebek,1381.58203125,1966.0,1517.05078125,2104.0,0.9787533904707347,0.9697659397779349,0.9766700891758681,0.9676437117460708,5.41796875,7.709803921568628,5.94921875,8.250980392156864,0.21360437614751984,0.22796095416444728,0.21759379772243576,0.23213176853693035,0.9205985231557198,0.9149332870967173,0.9191839624248711,0.9129438615053712,0.9594782556971887,0.95652145145664,0.9587408212988905,0.9554809582118166,0.6374612478263721,0.45764082167147274,0.5979624041455535,0.41957084882847345
bebek-8.jpg_bright,bebek,910.4296875,1881.0,1351.69921875,1877.0,0.9859989898271461,0.9710731092178513,0.9792129422269553,0.9711346230738473,3.5703125,7.376470588235295,5.30078125,7.36078431372549,0.1845763147428111,0.2050411455084603,0.201520232176291,0.20492446802607325,0.9319606543118932,0.9248887134026025,0.9262354119875393,0.9249466730700242,0.9653810927876583,0.9617113461962495,0.9624112488887167,0.9617414793332064,0.7418374893849531,0.3847962709322327,0.6107912390094252,0.38610451915991517
bebek-9.jpg,bebek,628.53515625,1141.0,726.15234375,1032.0,0.9903340947274937,0.9824531725771231,0.9888328923238396,0.9841294251530158,2.46484375,4.474509803921569,2.84765625,4.047058823529412,0.11159795121565226,0.12068038801359536,0.11589412145329216,0.11748774233742557,0.9634872689956613,0.9595532598070627,0.9620173190365109,0.9611585029920029,0.9815738734275996,0.9795678944346138,0.9808248156712344,0.9803869149432803,0.6412021318413759,0.24390544669009354,0.5854775817945532,0.3165775761820801
bebek-9.jpg_flip,bebek,628.53515625,1033.0,726.15234375,1140.0,0.9903340947274937,0.9841140466890168,0.9888328923238396,0.9824685510411221,2.46484375,4.050980392156863,2.84765625,4.470588235294118,0.11159795121565226,0.11747643620588562,0.11589412145329216,0.12069700928894314,0.9634872689956613,0.9611586301131334,0.9620173190365109,0.9595530816009754,0.9815738734275996,0.9803869797754015,0.9808248156712344,0.9795678034730293,0.6412021318413759,0.31547267872994444,0.5854775817945532,0.2450566248522978
bebek-9.jpg_rot,bebek,1070.8007812500002,1739.0,1193.3203125,1699.0,0.983532728735429,0.9732568511057116,0.9816485665349245,0.9738719896656722,4.199218750000001,6.819607843137255,4.6796875,6.662745098039216,0.1589295264929968,0.17670228912423694,0.16364788521657914,0.17563281923104124,0.9446948358344374,0.9365745713098547,0.9428615435431985,0.9371571952407622,0.9719541325774779,0.9677678292389423,0.9710105784919125,0.9680687967498809,0.5789306626287386,0.2848758379442668,0.5309288949545868,0.3013249273532543
bebek-9.jpg_bright,bebek,624.55078125,1133.0,716.19140625,1026.0,0.9903953682949896,0.9825762002891151,0.9889860762425798,0.9842216959370098,2.44921875,4.44313725490196,2.80859375,4.023529411764706,0.11011386199040052,0.11884321422020186,0.11414293972502751,0.11575577015572343,0.9640839229643872,0.9602127722738761,0.9627036676989844,0.9617886316755406,0.9818777535744392,0.979904470993921,0.9811746366977616,0.9807082296358793,0.6362315057679736,0.2312942363771221,0.5828555863591276,0.30435160612455747
bebek-12.jpg,bebek,574.74609375,983.0,550.83984375,840.0000000000001,0.9911612878886906,0.9848829698889675,0.9915289292936671,0.9870820902408268,2.25390625,3.854901960784314,2.16015625,3.2941176470588243,0.09321483418056953,0.09610026384191078,0.09215494822733829,0.0924626344444942,0.970667957275109,0.9683226652393624,0.9710292403453225,0.970445047116856,0.985224825750503,0.9840338740304433,0.9854081592646381,0.9851116927114691,0.57033150651271,0.09955212633649407,0.5882033329315921,0.23123529247175537
bebek-12.jpg_flip,bebek,574.74609375,841.0,550.83984375,982.0,0.9911612878886906,0.9870667117768277,0.9915289292936671,0.9848983483529665,2.25390625,3.298039215686275,2.16015625,3.850980392156863,0.09321483418056953,0.09244464937824004,0.09215494822733829,0.09613272810299699,0.970667957275109,0.9704451841711723,0.9710292403453225,0.9683224610177878,0.985224825750503,0.9851117622742976,0.9854081592646381,0.9840337702628847,0.57033150651271,0.22962699720141558,0.5882033329315921,0.1012774490562664
bebek-12.jpg_rot,bebek,993.10546875,1589.0,994.1015625,1481.0,0.9847275633016025,0.9755636207055639,0.9847122449097283,0.9772244948174575,3.89453125,6.231372549019608,3.8984375,5.807843137254903,0.1382555900576729,0.15193901200084442,0.13832989020484732,0.14931445169005106,0.95329406562286,0.9462487239625251,0.9532643896540692,0.9478312082080045,0.9763677921884047,0.9727531670277538,0.9763525949440957,0.9735662320602562,0.5177028335211226,0.18303624507989535,0.5174450055528741,0.2385630452884361
bebek-12.jpg_bright,bebek,568.76953125,961.0,534.90234375,812.0,0.9912531982399349,0.9852212960969458,0.9917740235636514,0.9875126872327992,2.23046875,3.768627450980392,2.09765625,3.184313725490196,0.09098706152134153,0.09291643414867512,0.08948831243873312,0.08923561980688072,0.9715085556927848,0.9694070929156428,0.9720205489015267,0.9716209102434651,0.9856513357637096,0.9845847312017604,0.9859110248402372,0.9857083291945266,0.5587039602069619,0.07818306058015378,0.5849807821911358,0.22184221089406464
bebek-13.jpg,bebek,393.45703125,594.0,364.5703125,697.0,0.9939492352097623,0.9908651923845847,0.9943934685741088,0.989281210592686,1.54296875,2.3294117647058825,1.4296875,2.7333333333333334,0.07116383981009353,0.06757514208754666,0.06947222324263747,0.07035341108530505,0.9785883860164587,0.9794809906756651,0.9791330196581544,0.9779132320237048,0.9892362640019111,0.9896873196498301,0.9895115055713877,0.9888949549996222,0.6070200152462323,0.2034060324825986,0.6333578257825417,0.06651352156037058
bebek-13.jpg_flip,bebek,393.45703125,698.0,364.5703125,593.0,0.9939492352097623,0.989265832128687,0.9943934685741088,0.9908805708485837,1.54296875,2.7372549019607844,1.4296875,2.325490196078431,0.07116383981009353,0.07031377602411422,0.06947222324263747,0.06759559265351502,0.9785883860164587,0.9779133844508094,0.9791330196581544,0.9794808874414818,0.9892362640019111,0.9888950320690308,0.9895115055713877,0.9896872674948798,0.6070200152462323,0.06393503480278423,0.6333578257825417,0.20579988276226652
bebek-13.jpg_rot,bebek,881.54296875,1316.0,839.70703125,1368.0000000000002,0.9864432231914927,0.9797619413772952,0.9870865956502015,0.9789622612493465,3.45703125,5.1607843137254905,3.29296875,5.364705882352942,0.12667558124924147,0.13563624097736143,0.1243469553134004,0.13698687131678614,0.9579003590631833,0.9535009323152409,0.9587944459603503,0.9527342483394065,0.9787238420837531,0.9764737233101775,0.9791804971303045,0.9760810664793199,0.5280660688225302,0.24116422125337156,0.546233756729861,0.21117982878010047
